df_paper_title,df_title_url
Advances in accelerometry for cardiovascular patients: a systematic review with practical recommendations,https://pureportal.coventry.ac.uk/en/publications/advances-in-accelerometry-for-cardiovascular-patients-a-systemati
Affective responses to supervised 10-week programs of resistance exercise in older adults,https://pureportal.coventry.ac.uk/en/publications/affective-responses-to-supervised-10-week-programs-of-resistance-
Age-related changes in concentric and eccentric isokinetic peak torque of the trunk muscles in healthy older versus younger men,https://pureportal.coventry.ac.uk/en/publications/age-related-changes-in-concentric-and-eccentric-isokinetic-peak-t
Age-related degeneration of the lumbar paravertebral muscles: Systematic review and three-level meta-regression,https://pureportal.coventry.ac.uk/en/publications/age-related-degeneration-of-the-lumbar-paravertebral-muscles-syst
A Narrative Review of Motor Competence in Children and Adolescents: What We Know and What We Need to Find Out,https://pureportal.coventry.ac.uk/en/publications/a-narrative-review-of-motor-competence-in-children-and-adolescent
"A Network Perspective on the Relationship between Screen Time, Executive Function, and Fundamental Motor Skills among Preschoolers",https://pureportal.coventry.ac.uk/en/publications/a-network-perspective-on-the-relationship-between-screen-time-exe
A new waist-to-height ratio predicts abdominal adiposity in adults,https://pureportal.coventry.ac.uk/en/publications/a-new-waist-to-height-ratio-predicts-abdominal-adiposity-in-adult
"Are BMI, Self-Perceptions, Motor Competence, Engagement, and Fitness Related to Physical Activity in Physical Education Lessons?",https://pureportal.coventry.ac.uk/en/publications/are-bmi-self-perceptions-motor-competence-engagement-and-fitness-
"Association between body mass index, physical activity and motor competence in children: Moderation analysis by different environmental contexts",https://pureportal.coventry.ac.uk/en/publications/association-between-body-mass-index-physical-activity-and-motor-c
Association between Compliance with the 24-Hour Movement Guidelines and Fundamental Movement Skills in Preschoolers: A Network Perspective,https://pureportal.coventry.ac.uk/en/publications/association-between-compliance-with-the-24-hour-movement-guidelin
Biological and urban environmental variables as correlates of adolescents’ physical activity,https://pureportal.coventry.ac.uk/en/publications/biological-and-urban-environmental-variables-as-correlates-of-ado
Calibration and Cross-Validation of Accelerometery for Estimating Movement Skills in Children Aged 8-12 Years,https://pureportal.coventry.ac.uk/en/publications/calibration-and-cross-validation-of-accelerometery-for-estimating
Contemporary practices of strength and conditioning coaches in professional soccer,https://pureportal.coventry.ac.uk/en/publications/contemporary-practices-of-strength-and-conditioning-coaches-in-pr
Cross validation of Actigraph derived accelerometer cut-points for assessment of sedentary behaviour and physical activity in children aged 8-11 years,https://pureportal.coventry.ac.uk/en/publications/cross-validation-of-actigraph-derived-accelerometer-cut-points-fo
Effects of exercise intensity on anticipation timing performance during a cycling task at moderate and vigorous intensities in children aged 7-11 years,https://pureportal.coventry.ac.uk/en/publications/effects-of-exercise-intensity-on-anticipation-timing-performance-
Individual vs. Group-based Strategies for Weight Loss and Management in Adults: Pen Profile Perceptions,https://pureportal.coventry.ac.uk/en/publications/individual-vs-group-based-strategies-for-weight-loss-and-manageme-2
Isolated effects of caffeine and sodium bicarbonate ingestion on performance in the Yo-Yo test: A systematic review and meta-analysis,https://pureportal.coventry.ac.uk/en/publications/isolated-effects-of-caffeine-and-sodium-bicarbonate-ingestion-on-
"Like Mother, like Son: Physical Activity, Commuting, and Associated Demographic Factors",https://pureportal.coventry.ac.uk/en/publications/like-mother-like-son-physical-activity-commuting-and-associated-d
Modeling the dose–response rate/associations between VO 2max and self-reported Physical Activity Questionnaire in children and adolescents,https://pureportal.coventry.ac.uk/en/publications/modeling-the-doseresponse-rateassociations-between-vo-sub2maxsub-
Movement Quality in Adolescence depends on the Level and Type of Physical Activity,https://pureportal.coventry.ac.uk/en/publications/movement-quality-in-adolescence-depends-on-the-level-and-type-of-
Physical fitness profile in elite beach handball players of different age categories,https://pureportal.coventry.ac.uk/en/publications/physical-fitness-profile-in-elite-beach-handball-players-of-diffe
"Practices of Strength and Conditioning Coaches: A Snapshot from Different Sports, Countries and Expertise Levels",https://pureportal.coventry.ac.uk/en/publications/practices-of-strength-and-conditioning-coaches-a-snapshot-from-di
Predicting Children’s Energy Expenditure during Physical Activity using Deep Learning and Wearable Sensor Data,https://pureportal.coventry.ac.uk/en/publications/predicting-childrens-energy-expenditure-during-physical-activity-
Preventive antibiotic treatment of calves: emergence of dysbiosis causing propagation of obese state-associated and mobile multidrug resistance-carrying bacteria,https://pureportal.coventry.ac.uk/en/publications/preventive-antibiotic-treatment-of-calves-emergence-of-dysbiosis-
Profiling movement behaviours in pre-school children: A self-organised map approach,https://pureportal.coventry.ac.uk/en/publications/profiling-movement-behaviours-in-pre-school-children-a-self-organ
"Run, Jump, Throw and Catch: How proficient are children attending English schools at the Fundamental Motor Skills identified as key within the school curriculum?",https://pureportal.coventry.ac.uk/en/publications/run-jump-throw-and-catch-how-proficient-are-children-attending-en
"TGMD-2 short version: evidence of validity and associations with sex, age and BMI in preschool children",https://pureportal.coventry.ac.uk/en/publications/tgmd-2-short-version-evidence-of-validity-and-associations-with-s
The dose-response association between V̇O2peak and self-reported physical activity in children,https://pureportal.coventry.ac.uk/en/publications/the-dose-response-association-between-vo2peak-and-self-reported-p
Science teachers’ experiences of inquiry-based learning through a serious game: a phenomenographic perspective,https://pureportal.coventry.ac.uk/en/publications/science-teachers-experiences-of-inquiry-based-learning-through-a-
Board Games for Health: A Systematic Literature Review and Meta-Analysis,https://pureportal.coventry.ac.uk/en/publications/board-games-for-health-a-systematic-literature-review-and-meta-an
Implementing Adaptive Game Difficulty Balancing in Serious Games,https://pureportal.coventry.ac.uk/en/publications/implementing-adaptive-game-difficulty-balancing-in-serious-games
Essential features of serious games design in higher education: Linking learning attributes to game mechanics,https://pureportal.coventry.ac.uk/en/publications/essential-features-of-serious-games-design-in-higher-education-li-2
Foundations of dynamic learning analytics: Using university student data to increase retention,https://pureportal.coventry.ac.uk/en/publications/foundations-of-dynamic-learning-analytics-using-university-studen-2
OPTIMISING THE DESIGN AND DEVELOPMENT OF LOCATION-BASED GAMES: THE LBE FRAMEWORK,https://pureportal.coventry.ac.uk/en/publications/optimising-the-design-and-development-of-location-based-games-the-2
Neurophysiological methods for monitoring brain activity in serious games and virtual environments: a review,https://pureportal.coventry.ac.uk/en/publications/neurophysiological-methods-for-monitoring-brain-activity-in-serio-2
Pegaso: A serious game to prevent obesity,https://pureportal.coventry.ac.uk/en/publications/pegaso-a-serious-game-to-prevent-obesity-2
Providing Career Guidance to Adolescents through Digital Games: A Case Study,https://pureportal.coventry.ac.uk/en/publications/providing-career-guidance-to-adolescents-through-digital-games-a--2
THE GROWTH: An environmental game focusing on overpopulation issues,https://pureportal.coventry.ac.uk/en/publications/the-growth-an-environmental-game-focusing-on-overpopulation-issue-2
Creating coherent incidental learning journeys on mobile devices through feedback and progress indicators,https://pureportal.coventry.ac.uk/en/publications/creating-coherent-incidental-learning-journeys-on-mobile-devices--2
Serious games and e-learning-learning standards: towards an integrated experience,https://pureportal.coventry.ac.uk/en/publications/serious-games-and-e-learning-learning-standards-towards-an-integr-2
The development approach of a pedagogically-driven serious game to support Relationship and Sex Education (RSE) within a classroom setting,https://pureportal.coventry.ac.uk/en/publications/the-development-approach-of-a-pedagogically-driven-serious-game-t-2
The Herbert virtual museum,https://pureportal.coventry.ac.uk/en/publications/the-herbert-virtual-museum-2
"CC-LO: Embedding interactivity, challenge and empowerment into collaborative learning sessions",https://pureportal.coventry.ac.uk/en/publications/cc-lo-embedding-interactivity-challenge-and-empowerment-into-coll-2
E-commerce transactions in a virtual environment: virtual transactions,https://pureportal.coventry.ac.uk/en/publications/e-commerce-transactions-in-a-virtual-environment-virtual-transact-2
Game engines selection framework for high-fidelity serious applications,https://pureportal.coventry.ac.uk/en/publications/game-engines-selection-framework-for-high-fidelity-serious-applic-2
PR:EPARe: A game-based approach to relationship guidance for adolescents,https://pureportal.coventry.ac.uk/en/publications/prepare-a-game-based-approach-to-relationship-guidance-for-adoles-2
Technical evaluation of the mEducator 3.0 linked databased environment for sharing medical educational resources,https://pureportal.coventry.ac.uk/en/publications/technical-evaluation-of-the-meducator-30-linked-databased-environ
"Towards a global participatory platform: Democratising open data, complexity science and collective intelligence",https://pureportal.coventry.ac.uk/en/publications/towards-a-global-participatory-platform-democratising-open-data-c
